Steps,Policy/Entropy,Environment/Lesson/AdvancedPathFinding,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
30000,0.89622813,0.0,133.32089552238807,0.21913542,0.37130517,0.9330872953056343,0.9330872953056343,0.3552667022431417,0.0068042064,0.42975694,0.00029952498,0.19984165,0.009984181,0.01642683,0.033126622,1.0
60000,0.8168697,0.0,187.34831460674158,0.47494268,0.51357967,0.867860549978084,0.867860549978084,0.6688114072299666,0.008117404,0.4470891,0.00029865114,0.19955036,0.009955083,0.025086263,0.021431712,1.0
90000,0.9203029,0.0,231.77941176470588,0.37549976,0.5901718,0.8304338288262374,0.8304338288262374,1.5575352358470733,0.01766118,0.45727003,0.0002977545,0.1992515,0.009925223,0.029512303,0.05545602,1.0
120000,0.8444184,0.0,176.90243902439025,0.41728187,0.3924286,0.8890069707968208,0.8890069707968208,0.5321392329019863,0.0032695697,0.45791858,0.00029685107,0.19895037,0.00989514,0.014032863,0.009423442,1.0
150000,0.7914972,0.0,151.85096153846155,0.46397585,0.4215767,0.9095751167070575,0.9095751167070575,0.41845307647954766,0.002767938,0.4489102,0.000295971,0.19865698,0.0098658325,0.014169393,0.013043335,1.0
180000,0.9714756,0.0,283.09574468085106,0.31756726,0.52293473,0.8073757828850495,0.8073757828850495,1.0412988167574728,0.0025882397,0.38009506,0.00029507888,0.19835962,0.009836127,0.01825348,0.023049096,1.0
210000,1.0399791,0.0,285.6,0.21950476,0.49941525,0.8058389925956726,0.8058389925956726,1.088370670808945,0.0032304756,0.42517516,0.0002941692,0.19805641,0.009805836,0.018082455,0.021376565,1.0
240000,1.0908252,0.0,371.84285714285716,0.13475364,0.67860013,0.7202833250371946,0.7202833250371946,4.914277988227291,0.47826722,0.4072544,0.0002932634,0.19775446,0.00977567,0.10647081,0.07071839,1.0
270000,0.95576,0.0,280.84375,0.2898335,0.5838506,0.8001322507137253,0.8001322507137253,1.2630636569548157,0.0038807967,0.4165393,0.00029236032,0.19745342,0.009745598,0.018421693,0.024871698,1.0
300000,0.91310275,0.0,204.85915492957747,0.3483567,0.596895,0.8823340379811347,0.8823340379811347,0.7472834948133281,0.0032161751,0.4257855,0.00029143592,0.19714531,0.009714815,0.018667696,0.036036167,1.0
330000,0.93819654,0.0,219.13235294117646,0.3745501,0.5378769,0.8294134690617838,0.8294134690617838,0.8525884356539604,0.0029192928,0.46052957,0.00029055137,0.19685045,0.009685358,0.016957631,0.023702571,1.0
360000,0.93292606,0.0,280.312,0.30877334,0.45257443,0.7937446355354041,0.7937446355354041,0.8218443616892078,0.003266955,0.45999062,0.00028963306,0.19654438,0.009654781,0.013180748,0.016729724,1.0
390000,0.87365955,0.0,204.62698412698413,0.35304168,0.44481674,0.8420656453960269,0.8420656453960269,0.6738882213475481,0.004288181,0.42023638,0.0002887149,0.19623828,0.009624205,0.018287672,0.023111999,1.0
420000,0.9708969,0.0,240.0327868852459,0.32770994,0.46622276,0.8258682907354541,0.8258682907354541,0.8138321165139295,0.0025855843,0.46837616,0.0002878288,0.19594295,0.009594698,0.016683886,0.022135958,1.0
450000,0.84836847,0.0,197.57558139534885,0.36341786,0.5120724,0.8585821798649328,0.8585821798649328,0.7378652740334128,0.0033247168,0.4293614,0.0002869354,0.19564514,0.009564949,0.017233571,0.019023234,1.0
480000,0.8234559,0.0,150.57865168539325,0.3914177,0.46669233,0.9071333308172764,0.9071333308172764,0.5320838274129029,0.0032157903,0.47324392,0.00028605998,0.1953533,0.009535796,0.01586056,0.031847477,1.0
510000,0.9331757,0.0,179.68148148148148,0.32875016,0.37777117,0.8756782578277416,0.8756782578277416,0.5037173842505106,0.0024317985,0.44350508,0.00028515648,0.19505215,0.009505711,0.013760987,0.019262811,1.0
540000,0.78350824,0.0,210.41752577319588,0.46950188,0.32487717,0.8538036819743483,0.8538036819743483,0.6544123175137333,0.0032325753,0.4451969,0.00028425537,0.19475178,0.009475704,0.0150137665,0.024141312,1.0
570000,0.81597656,0.0,145.31521739130434,0.47594965,0.27670324,0.9202684481991804,0.9202684481991804,0.43456652152157804,0.0032704682,0.44430885,0.0002833609,0.19445361,0.009445916,0.015129308,0.01920438,1.0
600000,0.7217259,1.0,124.1,0.533026,0.33968377,0.9223671377059959,0.9223671377059959,0.48007672711142474,0.0036235058,0.48371103,0.0002824385,0.19414617,0.009415199,0.021156603,0.03710983,1.0
630000,0.92717457,1.0,250.9294117647059,0.39861554,0.38588795,0.8533909053287723,0.8533909053287723,0.8509962061547082,0.0018885054,0.42811346,0.00028156946,0.19385648,0.009386262,0.014888429,0.03404653,1.0
660000,0.8131694,1.0,262.9179104477612,0.36404172,0.32511672,0.8030178180152132,0.8030178180152132,0.8606511725928605,0.002607178,0.45721287,0.0002806503,0.1935501,0.009355656,0.015898932,0.031779718,1.0
690000,0.84380376,1.0,255.3090909090909,0.2952602,0.38485307,0.822709992189299,0.822709992189299,0.894994214227931,0.006199494,0.43004504,0.00027973,0.1932433,0.009325007,0.017016707,0.0314007,1.0
720000,1.0039318,1.0,525.7833333333333,0.18065514,0.53390753,0.6018577981740236,0.6018577981740236,2.8407201501977397,0.010495032,0.39299816,0.00027881417,0.19293803,0.00929451,0.03378738,0.05240225,1.0
750000,0.83816826,1.0,288.99107142857144,0.26512593,0.41162777,0.7893660454711783,0.7893660454711783,0.9970479090505818,0.0020992826,0.42475525,0.00027791105,0.19263698,0.009264437,0.014541129,0.016957594,1.0
780000,0.79668736,1.0,242.53333333333333,0.33947322,0.3713283,0.8536961737252374,0.8536961737252374,0.7219167168532988,0.0028820578,0.41338348,0.00027702053,0.19234018,0.009234784,0.0133545315,0.014204709,1.0
810000,0.608015,1.0,165.51666666666668,0.36564523,0.29634312,0.9079190943431988,0.9079190943431988,0.3883374821959754,0.002801653,0.43907508,0.00027613947,0.19204648,0.009205444,0.011984715,0.01568752,1.0
840000,0.7358903,2.0,159.54330708661416,0.3060341,0.2979635,0.9024364889538201,0.9024364889538201,0.4670133506819728,0.002465455,0.46389848,0.0002752551,0.1917517,0.009175994,0.013812232,0.020722747,1.0
870000,1.0566615,2.0,776.6764705882352,0.15960239,0.33558223,0.4210885511977332,0.4210885511977332,2.4158211877569555,0.0019889716,0.35197458,0.00027436065,0.19145353,0.009146207,0.014701021,0.029625036,1.0
900000,1.0856028,2.0,615.7173913043479,0.12501937,0.34659475,0.4901906820230706,0.4901906820230706,2.286926384647052,0.0025302274,0.38866985,0.00027347484,0.1911583,0.009116711,0.018551612,0.043670304,1.0
930000,1.1604586,2.0,825.439024390244,0.09628639,0.34924638,0.3324714086595036,0.3324714086595036,2.908361175674058,0.0017943972,0.3538769,0.00027254314,0.19084772,0.009085686,0.016127465,0.028280962,1.0
960000,1.164535,2.0,665.1162790697674,0.06658472,0.5821986,0.45848137772707054,0.45848137772707054,4.60961177490305,0.03522821,0.38597474,0.00027164994,0.19054998,0.009055941,0.034783896,0.04358067,1.0
990000,1.1436329,2.0,521.9074074074074,0.110101454,0.3760352,0.5913192869670558,0.5913192869670558,1.890904474545989,0.002690479,0.38928363,0.00027078355,0.19026119,0.009027092,0.016412064,0.036873594,1.0
1020000,1.0511365,2.0,515.1428571428571,0.13748847,0.37248605,0.6276540807524665,0.6276540807524665,1.766940149306854,0.0016152096,0.4173953,0.000269886,0.189962,0.008997204,0.017074643,0.037586246,1.0
1050000,1.0229948,2.0,449.32307692307694,0.1913085,0.35025403,0.6409062370657921,0.6409062370657921,1.6563746992542292,0.0022323483,0.3913047,0.0002689589,0.18965295,0.008966331,0.018562594,0.047135226,1.0
1080000,1.1414514,2.0,938.7272727272727,0.12582183,0.39177325,0.26030553401344353,0.26030553401344353,3.786349827837613,0.0016503297,0.38494858,0.0002680404,0.1893468,0.008935745,0.017349577,0.040771842,1.0
1110000,1.1105479,2.0,715.8,0.08286253,0.3427563,0.417545922301911,0.417545922301911,2.7736947302882737,0.0015082298,0.36351112,0.00026714773,0.18904923,0.008906018,0.016997771,0.03802355,1.0
1140000,1.1550881,2.0,545.4166666666666,0.15549159,0.34622422,0.5563795790076256,0.5563795790076256,1.958910211255508,0.0022251247,0.3926769,0.00026622636,0.1887421,0.0088753365,0.01788511,0.040037554,1.0
1170000,1.0927219,2.0,571.6984126984127,0.15687491,0.38442063,0.5814186313142211,0.5814186313142211,2.39125086667837,0.0018973722,0.39258605,0.0002653247,0.18844157,0.0088453125,0.023353942,0.05239512,1.0
1200000,0.974264,2.0,391.47297297297297,0.2504973,0.36483118,0.7231708746167678,0.7231708746167678,1.5282020702651595,0.0027741776,0.40999934,0.0002644354,0.18814513,0.008815697,0.016095145,0.02533238,1.0
1230000,0.89736134,2.0,338.82954545454544,0.26426107,0.298626,0.7745916569339377,0.7745916569339377,0.985774765248477,0.0022451296,0.4309681,0.00026354459,0.1878482,0.008786035,0.014051371,0.016582219,1.0
1260000,0.96504384,2.0,394.47945205479454,0.2274846,0.31189576,0.706985514071819,0.706985514071819,1.3667355119985969,0.0020977093,0.42344922,0.0002626266,0.18754219,0.008755464,0.018802594,0.03436728,1.0
1290000,1.0677022,2.0,647.28,0.20479879,0.41478407,0.493857760892974,0.493857760892974,2.888764249574807,0.0018205964,0.4399395,0.00026173066,0.18724355,0.00872563,0.022085113,0.051464215,1.0
1320000,0.92662907,2.0,409.49295774647885,0.21567377,0.40501,0.7081451972257601,0.7081451972257601,1.6154400519771528,0.0026108706,0.4083614,0.00026082952,0.18694319,0.008695623,0.017656492,0.0400964,1.0
1350000,0.8931548,2.0,388.1463414634146,0.32412657,0.36714813,0.7331705791108748,0.7331705791108748,1.347782594929723,0.0024267451,0.42437676,0.00025995093,0.18665029,0.008666363,0.017967485,0.032408316,1.0
1380000,1.0740268,2.0,628.5675675675676,0.16142598,0.37607056,0.5213794679595873,0.5213794679595873,2.2962552222709816,0.0016320465,0.4021802,0.00025905157,0.18635051,0.008636416,0.017219294,0.024928393,1.0
1410000,1.0550363,2.0,689.3953488372093,0.12927997,0.4132052,0.44679022707590244,0.44679022707590244,2.642655860916598,0.0019872037,0.38539854,0.00025815258,0.18605083,0.0086064795,0.020162113,0.04227895,1.0
1440000,1.0930476,2.0,511.1311475409836,0.22074316,0.4024423,0.5414116503049929,0.5414116503049929,2.1113289752975106,0.0018059739,0.40673572,0.0002572842,0.18576142,0.008577562,0.017851643,0.024435338,1.0
1470000,1.0672561,2.0,583.6964285714286,0.19802615,0.39396608,0.5327864234982911,0.5327864234982911,2.1543529569723847,0.0020047484,0.39380696,0.00025637957,0.18545987,0.008547439,0.019520713,0.03236588,1.0
1500000,1.070793,2.0,472.04918032786884,0.16177,0.42393842,0.6892779538944617,0.6892779538944617,1.9362745593159885,0.0026378867,0.4412708,0.00025547887,0.1851596,0.008517445,0.021041546,0.03704444,1.0
1530000,1.0434513,2.0,443.0845070422535,0.18078591,0.42452118,0.6246896921930944,0.6246896921930944,2.011716771453126,0.0021697248,0.42191765,0.00025455534,0.18485177,0.008486691,0.020684173,0.039827324,1.0
1560000,1.0192598,2.0,473.87301587301585,0.14944741,0.34059355,0.6602046052423808,0.6602046052423808,1.7542584263647978,0.0016967033,0.41007632,0.00025362952,0.18454319,0.008455863,0.017435623,0.025979308,1.0
1590000,1.0846597,2.0,725.9230769230769,0.14179999,0.38917577,0.43225364205313893,0.43225364205313893,2.809250031211754,0.00186196,0.41103896,0.00025275306,0.18425103,0.008426675,0.02144961,0.043562982,1.0
1620000,1.1015215,2.0,556.2830188679245,0.14327101,0.39792928,0.5417925709927524,0.5417925709927524,2.4376525251815715,0.0021051979,0.38989514,0.00025188026,0.18396011,0.008397611,0.018429356,0.028751481,1.0
1650000,1.0729849,2.0,549.2741935483871,0.073289394,0.37405086,0.578688121826972,0.578688121826972,2.1141602767915546,0.0017858158,0.41763783,0.00025096312,0.18365437,0.008367071,0.016950672,0.02454627,1.0
1680000,1.006559,2.0,426.46268656716416,0.1796349,0.46780908,0.7291999889866394,0.7291999889866394,1.5702046876882805,0.0021330419,0.41336575,0.00025004885,0.18334962,0.008336626,0.021235604,0.046249382,1.0
1710000,1.0029153,2.0,429.4507042253521,0.23052813,0.4392767,0.6567971295544079,0.6567971295544079,1.8969470909796655,0.0020004665,0.44585353,0.00024913257,0.18304421,0.008306114,0.019689284,0.03849388,1.0
1740000,1.0651348,2.0,458.03125,0.18147986,0.44020957,0.7039825267025402,0.7039825267025402,1.6881059352308512,0.0016301421,0.40971282,0.00024823876,0.18274625,0.008276351,0.019137546,0.028660472,1.0
1770000,0.9753363,2.0,314.29487179487177,0.25506654,0.4148977,0.7907564022029058,0.7907564022029058,1.3338512918816354,0.0022783705,0.43859488,0.00024734752,0.18244916,0.008246671,0.018269412,0.030438164,1.0
1800000,0.8797545,2.0,407.990099009901,0.22531267,0.3888562,0.6995554325899275,0.6995554325899275,1.536380821848196,0.0023578044,0.43939075,0.00024644675,0.18214892,0.008216674,0.018181711,0.020764692,1.0
1830000,0.8257121,2.0,261.44761904761907,0.23881724,0.432753,0.8547188594656171,0.8547188594656171,1.03435305086786,0.0027698404,0.43503007,0.00024554037,0.18184678,0.008186493,0.019885432,0.026848799,1.0
1860000,0.9401447,2.0,377.05970149253733,0.1961968,0.39865032,0.7464102817808881,0.7464102817808881,1.393937106086763,0.0021767258,0.42060047,0.00024464543,0.18154846,0.008156691,0.016434547,0.02229752,1.0
1890000,0.95863885,2.0,437.59090909090907,0.1925938,0.4330161,0.7062348407326322,0.7062348407326322,1.6347004733415265,0.0028876404,0.39458844,0.0002437624,0.18125413,0.008127286,0.017767342,0.031287808,1.0
1920000,0.95035595,2.0,411.5211267605634,0.2152793,0.39810058,0.6595095766019331,0.6595095766019331,1.5761001319305536,0.0019038303,0.3755205,0.00024287721,0.18095906,0.008097811,0.017858718,0.02668217,1.0
1950000,0.9728864,2.0,455.82191780821915,0.1815075,0.49181905,0.6414369114316427,0.6414369114316427,1.993050189015384,0.0049617356,0.4217077,0.00024194884,0.1806496,0.008066895,0.024437862,0.047883306,1.0
1980000,0.9924893,2.0,382.81333333333333,0.12858225,0.5527211,0.6839370240951762,0.6839370240951762,3.8037392908942964,0.202331,0.42910877,0.00024102433,0.18034145,0.008036108,0.043951895,0.043294612,1.0
2010000,1.0728729,2.0,449.7230769230769,0.10276428,0.39228874,0.6953857030187335,0.6953857030187335,1.6223903251922733,0.0018702502,0.4129519,0.00024013367,0.18004455,0.00800645,0.017337147,0.021645395,1.0
2040000,1.0967404,2.0,527.25,0.09637603,0.38177064,0.5340919200811656,0.5340919200811656,2.0244372554814385,0.0016472725,0.40215382,0.0002392231,0.17974104,0.007976128,0.01978049,0.04323675,1.0
2070000,1.0437835,2.0,440.07142857142856,0.14209726,0.34298825,0.6086833210730994,0.6086833210730994,1.644904075604346,0.0014825271,0.42039868,0.00023832663,0.1794422,0.007946275,0.017203784,0.022803346,1.0
2100000,0.9584548,2.0,381.4878048780488,0.17870775,0.36840594,0.7265454415570606,0.7265454415570606,1.3422750875787726,0.001813573,0.4358134,0.00023744366,0.17914787,0.007916872,0.01938004,0.03519469,1.0
2130000,1.0224328,2.0,452.4507042253521,0.14915043,0.4159887,0.6641362174481585,0.6641362174481585,1.8185561458728667,0.0013913548,0.44290194,0.00023655358,0.17885119,0.007887233,0.019235762,0.029052453,1.0
2160000,1.0234725,2.0,501.9032258064516,0.15798019,0.391213,0.5996131010231425,0.5996131010231425,1.945039001888916,0.0016253552,0.39301634,0.00023565524,0.17855173,0.007857318,0.017482929,0.018082304,1.0
2190000,1.017277,2.0,383.1940298507463,0.1779158,0.3869975,0.699272849730083,0.699272849730083,1.3956656455794083,0.0017626756,0.4267606,0.00023476989,0.17825665,0.007827835,0.017249394,0.02111376,1.0
2220000,1.09225,2.0,589.843137254902,0.12519936,0.3796579,0.5762274351482298,0.5762274351482298,2.1468173846529397,0.0017596416,0.40490276,0.00023386156,0.17795385,0.0077975886,0.018298414,0.035562254,1.0
2250000,1.0696687,2.0,579.542372881356,0.12269314,0.33977252,0.548992964586145,0.548992964586145,1.9591076727302974,0.0015080111,0.39389852,0.00023293968,0.17764655,0.0077668903,0.016984178,0.025612276,1.0
2280000,1.0727015,2.0,560.9,0.109529965,0.39615402,0.6105764571065996,0.6105764571065996,2.1646482382773184,0.0014843958,0.4173075,0.00023202864,0.17734286,0.007736552,0.019090293,0.020062434,1.0
2310000,1.0758423,2.0,631.7045454545455,0.13887791,0.41766143,0.6012644236286481,0.6012644236286481,2.488418401405215,0.0016971095,0.4043434,0.0002311442,0.17704807,0.007707099,0.018456055,0.03578655,1.0
2340000,1.0059794,2.0,423.86486486486484,0.22966608,0.44855765,0.7137810678498165,0.7137810678498165,1.5850630727017652,0.0024339433,0.42508683,0.00023025132,0.17675042,0.0076773665,0.017692093,0.029922025,1.0
2370000,1.0350981,2.0,457.25,0.15663327,0.41618901,0.6750746140284325,0.6750746140284325,1.5676429360938162,0.0016663758,0.39589742,0.00022932196,0.17644064,0.007646419,0.0164293,0.018348774,1.0
2400000,0.9981008,2.0,330.15584415584414,0.2083593,0.43108797,0.7518506063907234,0.7518506063907234,1.1317657807290002,0.0025614281,0.38991752,0.0002284618,0.17615391,0.007617776,0.016101105,0.023399021,1.0
2430000,0.95272964,2.0,413.1232876712329,0.20966664,0.4684121,0.6891397151534688,0.6891397151534688,1.7945604646859104,0.002432029,0.401821,0.00022755738,0.17585245,0.0075876606,0.02141569,0.039909385,1.0
2460000,1.00335,2.0,512.1159420289855,0.21706364,0.44851136,0.6625304212388785,0.6625304212388785,1.9120926946550068,0.002627785,0.40116012,0.0002266417,0.17554723,0.0075571663,0.018210517,0.03377777,1.0
2490000,1.0384165,2.0,365.20588235294116,0.19586305,0.44603607,0.7368249884423088,0.7368249884423088,1.4987833163365447,0.0019028248,0.407304,0.0002257568,0.17525226,0.0075276997,0.019767357,0.041144803,1.0
2520000,0.95712405,2.0,371.5,0.24079986,0.4730862,0.7115474889986217,0.7115474889986217,1.4863127191434615,0.0021287156,0.4127415,0.00022485592,0.17495196,0.007497701,0.018000277,0.026846016,1.0
2550000,0.92323333,2.0,395.1358024691358,0.19950035,0.37905106,0.7339594844681553,0.7339594844681553,1.2654911890696687,0.0018865807,0.43040434,0.00022393568,0.1746452,0.0074670566,0.017006652,0.019196855,1.0
2580000,0.8541725,2.0,333.0989010989011,0.20408699,0.37257692,0.6957363521849568,0.6957363521849568,1.4557051682971756,0.0028053275,0.42041054,0.0002230282,0.17434274,0.0074368375,0.021058554,0.040074725,1.0
2610000,0.94644004,2.0,427.8909090909091,0.24190737,0.37148625,0.7177163829080394,0.7177163829080394,1.5324308981233445,0.0025191228,0.37342417,0.00022212199,0.17404065,0.0074066604,0.017026262,0.024124514,1.0
2640000,0.88393307,2.0,431.4431818181818,0.23108874,0.32399008,0.6596840781752359,0.6596840781752359,1.6229788702462842,0.0025335576,0.38596803,0.00022123916,0.17374638,0.0073772627,0.018431725,0.020134686,1.0
2670000,1.016015,2.0,345.59154929577466,0.15814607,0.39107192,0.7966690010482996,0.7966690010482996,1.2135736705787794,0.0024703802,0.43659762,0.00022037879,0.17345956,0.0073486115,0.018803222,0.026556224,1.0
2700000,1.0565432,2.0,411.74242424242425,0.13152456,0.39062726,0.6404061399400234,0.6404061399400234,1.6893738658382342,0.0019734157,0.4100213,0.00021946071,0.17315356,0.0073180394,0.018054307,0.025999099,1.0
2730000,1.0579772,2.0,504.07042253521126,0.13820942,0.38707954,0.56895971018821,0.56895971018821,1.9140225092253078,0.001393163,0.36204782,0.00021853005,0.17284337,0.00728705,0.017532064,0.021743149,1.0
2760000,1.0856107,2.0,535.6346153846154,0.09626652,0.39874887,0.5665150816851067,0.5665150816851067,2.0857887903474412,0.0020754084,0.39494836,0.00021763354,0.1725445,0.007257195,0.020020105,0.027962439,1.0
2790000,0.9065883,2.0,463.2631578947368,0.23651703,0.3705995,0.6952986533443133,0.6952986533443133,1.8134706839049857,0.0026734276,0.42270055,0.00021673364,0.17224449,0.0072272276,0.018198885,0.032801457,1.0
2820000,0.94655085,2.0,362.5625,0.19445203,0.39239228,0.7551730657712772,0.7551730657712772,1.5089843557156526,0.0022991097,0.42832994,0.00021583466,0.17194487,0.007197292,0.019232342,0.035341833,1.0
2850000,0.9270227,2.0,297.4,0.20785467,0.50326276,0.7696329217131544,0.7696329217131544,1.4229434723170793,0.0785119,0.36103895,0.00021493467,0.1716449,0.007167322,0.037506107,0.05392106,1.0
2880000,0.93103766,2.0,423.64285714285717,0.21687563,0.5695644,0.7226182820684299,0.7226182820684299,4.970700078575713,0.14327183,0.41420147,0.00021405598,0.17135197,0.007138063,0.04496828,0.0447978,1.0
2910000,0.9788031,2.0,427.5409836065574,0.21249817,0.42802256,0.6812774070328281,0.6812774070328281,2.0442823166358135,0.0027529902,0.3904147,0.00021314094,0.17104697,0.007107592,0.02095541,0.035829876,1.0
2940000,1.0010393,2.0,482.98333333333335,0.15717462,0.4183624,0.6733442492416648,0.6733442492416648,1.9244870275152144,0.0020364493,0.37592423,0.00021221748,0.17073914,0.0070768404,0.017842766,0.020935258,1.0
2970000,0.9814432,2.0,535.7910447761194,0.1372656,0.37177038,0.5338079231599021,0.5338079231599021,2.1128267158887217,0.002062906,0.38097873,0.00021132307,0.170441,0.007047057,0.017907515,0.04540899,1.0
3000000,1.0514183,2.0,430.7142857142857,0.17510535,0.42040843,0.7488095134733215,0.7488095134733215,1.563302041208815,0.0023814668,0.37580135,0.00021043429,0.17014477,0.00701746,0.01966473,0.036761787,1.0
3030000,1.1872483,2.0,717.675,0.062478364,0.45385665,0.32721793164427465,0.32721793164427465,3.6209395891533065,0.001718799,0.373711,0.00020954135,0.16984709,0.006987726,0.023571359,0.057845548,1.0
3060000,1.0767604,2.0,501.88235294117646,0.13656503,0.45797932,0.6423235151040203,0.6423235151040203,2.190789113533409,0.002245493,0.42181307,0.00020867561,0.16955851,0.0069588968,0.020776777,0.030602733,1.0
3090000,1.0722723,2.0,480.60714285714283,0.11593162,0.44605827,0.6797420923647127,0.6797420923647127,2.067545869436703,0.0023880373,0.38532013,0.00020778192,0.1692606,0.006929136,0.020358948,0.019258382,1.0
3120000,0.9965706,2.0,423.86842105263156,0.14816359,0.4153878,0.6925799929102262,0.6925799929102262,1.7848682570705812,0.002396614,0.3892048,0.00020685863,0.16895285,0.0068983906,0.01962936,0.024351439,1.0
3150000,0.98219466,2.0,398.82894736842104,0.18556857,0.41270447,0.7212710396239632,0.7212710396239632,1.5761555236225064,0.0022094208,0.4327623,0.00020595692,0.16865228,0.0068683648,0.018844502,0.02740419,1.0
3180000,1.0149466,2.0,419.38666666666666,0.15814275,0.46551824,0.6897610974394612,0.6897610974394612,1.6918568478011164,0.00530152,0.39421716,0.00020504532,0.16834842,0.0068380074,0.019205382,0.02840701,1.0
3210000,0.9330512,2.0,340.01428571428573,0.15856735,0.37452012,0.7493027266982484,0.7493027266982484,1.2625358211010542,0.001960962,0.43721566,0.00020413879,0.16804625,0.00680782,0.018584955,0.018237837,1.0
3240000,0.98886615,2.0,486.74626865671644,0.1431194,0.37778696,0.6679298363959612,0.6679298363959612,1.7215748536052988,0.0022198197,0.39896998,0.0002032552,0.16775171,0.0067783967,0.017103763,0.022788284,1.0
3270000,1.0321163,2.0,473.65,0.1339125,0.37278315,0.6784749844421943,0.6784749844421943,1.6304113734629937,0.001796291,0.36902043,0.00020235985,0.16745329,0.006748582,0.01823132,0.023738889,1.0
3300000,0.91992515,2.0,365.43333333333334,0.20475017,0.38208628,0.7351837075033854,0.7351837075033854,1.4820224522981187,0.0023145727,0.4291408,0.00020145644,0.16715214,0.0067184977,0.018352661,0.019410703,1.0
