Steps,Policy/Entropy,Environment/Lesson/SimplePathFinding,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
3360000,0.87080663,7.0,0.42441937,0.53879476,159.36021505376345,0.002535226,0.49211866,0.00019966681,0.1665556,0.0066589033,0.024322998,0.049321424,0.8829602125271033,0.8829602125271033,0.7840120594507904,1.0
3390000,0.8032806,7.0,0.45614612,0.4450953,152.89473684210526,0.0029865573,0.47386283,0.00019876366,0.16625455,0.006628828,0.0169104,0.03931415,0.9039447096606287,0.9039447096606287,0.5392386825898519,1.0
3420000,0.819225,7.0,0.4548126,0.49000505,150.10731707317072,0.00277054,0.50860846,0.00019784064,0.16594689,0.006598092,0.024161283,0.04304656,0.9036848471133094,0.9036848471133094,0.6702028692540045,1.0
3450000,0.9270656,7.0,0.3605849,0.5462696,180.87581699346404,0.0032394116,0.49193957,0.00019696796,0.16565594,0.006569032,0.02730945,0.064974755,0.904860623087734,0.904860623087734,0.7583270173519849,1.0
3480000,0.8399821,7.0,0.38068312,0.5433281,162.92746113989637,0.003029693,0.48642635,0.00019605402,0.16535133,0.0065385965,0.019396432,0.053443413,0.8753850989717435,0.8753850989717435,0.8576289537025893,1.0
3510000,1.0025071,7.0,0.3020551,0.48886415,278.83838383838383,0.0021353718,0.44211373,0.00019512682,0.16504225,0.0065077213,0.023951238,0.06102881,0.7959794076342209,0.7959794076342209,1.0777567295613242,1.0
3540000,0.937969,7.0,0.33880204,0.48852006,192.828025477707,0.012104621,0.4583381,0.00019423924,0.1647464,0.006478165,0.021835653,0.060709126,0.8579439457719493,0.8579439457719493,0.9799257948947181,1.0
3570000,1.0177599,7.0,0.2439461,0.49624926,276.90291262135923,0.0018166124,0.41599756,0.00019335056,0.16445017,0.0064485716,0.020651173,0.05068905,0.7818874933112127,0.7818874933112127,1.3689544436951668,1.0
3600000,0.9456072,7.0,0.35413194,0.514138,219.82978723404256,0.0022408043,0.47952676,0.00019246324,0.16415441,0.0064190244,0.019905718,0.051789965,0.8333895060044902,0.8333895060044902,0.9361051035380655,1.0
3630000,0.7044055,7.0,0.49140278,0.65586215,124.03846153846153,0.0027931717,0.5123814,0.00019155414,0.16385137,0.0063887513,0.020465087,0.059300452,0.9167964945507421,0.9167964945507421,0.5506345273905111,1.0
3660000,0.9920114,7.0,0.34933004,0.56190956,240.2051282051282,0.0027886485,0.45517713,0.0001906411,0.16354702,0.006358347,0.020880995,0.06419398,0.836666930226549,0.836666930226549,0.9845064963822463,1.0
3690000,0.924477,7.0,0.37335223,0.49192664,181.88888888888889,0.0026323954,0.4700647,0.00018975204,0.16325067,0.0063287416,0.017871406,0.040857594,0.8719736173794679,0.8719736173794679,0.6958500226742468,1.0
3720000,0.91719115,7.0,0.36000973,0.47191122,190.15277777777777,0.0028213675,0.46879515,0.00018886104,0.16295369,0.006299071,0.021460908,0.06003337,0.8856782835761183,0.8856782835761183,0.8335278530016934,1.0
3750000,0.85083526,7.0,0.43120134,0.4706902,168.95652173913044,0.0040212665,0.45983407,0.00018796205,0.16265398,0.006269133,0.018772775,0.052855387,0.8877148483833759,0.8877148483833759,0.6954941303275599,1.0
3780000,0.82319313,7.0,0.38889864,0.49370778,185.40764331210192,0.0025981667,0.4739942,0.00018703488,0.16234493,0.00623826,0.025449213,0.059731226,0.8649152840968151,0.8649152840968151,0.9298625608111263,1.0
3810000,0.88315016,7.0,0.39583004,0.5473352,161.71764705882353,0.0027468188,0.48229206,0.0001861479,0.1620493,0.0062087234,0.02424056,0.068684906,0.8937415614365095,0.8937415614365095,0.8232358846903206,1.0
3840000,0.8103215,7.0,0.4552265,0.53941256,140.05853658536586,0.0033101593,0.48416775,0.00018524658,0.16174886,0.006178709,0.021661988,0.055270333,0.9070649042080802,0.9070649042080802,0.7047507991441168,1.0
3870000,0.9501674,7.0,0.30979708,0.45302382,231.87022900763358,0.002238544,0.45633128,0.00018434052,0.16144682,0.0061485386,0.022915635,0.07464844,0.8299022871460623,0.8299022871460623,0.9592045969294227,1.0
3900000,0.84080523,7.0,0.41417068,0.4599612,155.44334975369458,0.0026872398,0.48630577,0.00018345141,0.16115046,0.00611893,0.01907756,0.029321056,0.8974886140094536,0.8974886140094536,0.6420471686305073,1.0
3930000,0.82600385,7.0,0.49670705,0.4843727,133.5,0.0026125598,0.5159064,0.00018255747,0.16085248,0.0060891625,0.021139631,0.041389514,0.9157254700109644,0.9157254700109644,0.5893356112767678,1.0
3960000,0.94521016,7.0,0.3839698,0.41956463,180.88387096774193,0.002090247,0.48823097,0.00018166592,0.16055532,0.006059474,0.018026812,0.049578384,0.8824393486303668,0.8824393486303668,0.7227417813794267,1.0
3990000,0.8855361,7.0,0.43293574,0.46006,170.82978723404256,0.0024737054,0.4760231,0.00018076185,0.16025393,0.006029368,0.020401098,0.04386071,0.8767564498208543,0.8767564498208543,0.6774907799572835,1.0
4020000,0.7509052,7.0,0.47427386,0.48408994,147.33333333333334,0.0027984888,0.46907228,0.00017986726,0.15995574,0.005999577,0.017631989,0.039087925,0.9048511028814946,0.9048511028814946,0.5631192299959943,1.0
4050000,0.7918751,7.0,0.42934662,0.4819332,142.81683168316832,0.0026140548,0.49984017,0.00017895704,0.15965232,0.005969268,0.020308143,0.04699697,0.9134504991397262,0.9134504991397262,0.6210917460452765,1.0
4080000,0.77076757,7.0,0.4441345,0.48155528,138.8849557522124,0.0027856408,0.46951157,0.00017804085,0.15934691,0.0059387586,0.021092804,0.051347427,0.9120840177824509,0.9120840177824509,0.5467710258847435,1.0
4110000,0.7700845,7.0,0.5285718,0.5118618,129.14705882352942,0.002560178,0.5243231,0.00017712885,0.15904294,0.005908389,0.01613327,0.037614707,0.9217487482664486,0.9217487482664486,0.4992662534272919,1.0
4140000,0.6717678,7.0,0.54563695,0.48517594,93.84042553191489,0.0023161997,0.5323856,0.00017625316,0.15875103,0.0058792266,0.014446976,0.020924723,0.9496555179092383,0.9496555179092383,0.25867897478260393,1.0
4170000,0.797138,7.0,0.48460057,0.579551,149.74285714285713,0.0025061364,0.5105222,0.00017533917,0.15844637,0.0058487924,0.023939205,0.045438528,0.9033919784925738,0.9033919784925738,0.7049821207304221,1.0
4200000,0.8284013,7.0,0.41795814,0.53674024,165.77401129943502,0.0028481095,0.4768744,0.00017443828,0.15814607,0.0058187945,0.018294659,0.047973964,0.8884927743011051,0.8884927743011051,0.6612258958733744,1.0
4230000,0.84184575,7.0,0.38276964,0.5091517,190.79754601226995,0.0024242864,0.43718144,0.00017357145,0.15785715,0.0057899286,0.018070163,0.03561669,0.8635783105953989,0.8635783105953989,0.697968244042068,1.0
4260000,0.78996664,7.0,0.45470598,0.4687014,119.06896551724138,0.0023054138,0.5105402,0.00017266661,0.15755554,0.005759797,0.017105738,0.047660783,0.9344524634926843,0.9344524634926843,0.3813087966610498,1.0
4290000,0.90235007,7.0,0.41502863,0.5332611,164.58928571428572,0.002948443,0.470291,0.0001717289,0.15724294,0.0057285703,0.024645586,0.07225629,0.8792945049793982,0.8792945049793982,0.8894486221507555,1.0
4320000,0.7774336,7.0,0.4856253,0.4925856,144.4203539823009,0.002442261,0.47731778,0.00017084039,0.15694678,0.005698983,0.015198953,0.033776738,0.9176831895626393,0.9176831895626393,0.48061231483055766,1.0
4350000,0.7849543,7.0,0.45504385,0.49894542,105.62264150943396,0.0018899707,0.5157067,0.0001699843,0.15666142,0.005670476,0.018413039,0.044948246,0.9328227472178179,0.9328227472178179,0.37211778601719797,1.0
4380000,0.7463939,7.0,0.48930952,0.5364382,149.1171548117155,0.0024256252,0.48381624,0.00016904339,0.1563478,0.005639143,0.018773383,0.04326958,0.9022017453500277,0.9022017453500277,0.5703880109307743,1.0
4410000,0.73194253,7.0,0.4990855,0.544197,127.32083333333334,0.0020085583,0.52931225,0.00016814018,0.15604672,0.0056090667,0.018525366,0.037211556,0.9168271236272476,0.9168271236272476,0.5400923688703703,1.0
4440000,0.7177176,7.0,0.5079803,0.59288186,126.08085106382978,0.0026303444,0.5150741,0.00016726057,0.15575351,0.0055797757,0.018622188,0.033490602,0.9338379281669341,0.9338379281669341,0.458087930969637,1.0
4470000,0.9245737,7.0,0.3717634,0.5874906,176.35416666666666,0.0020243747,0.47375628,0.00016636674,0.15545556,0.005550011,0.022819843,0.045566943,0.8515879976252715,0.8515879976252715,0.9147394315650066,1.0
4500000,0.7808072,7.0,0.43009722,0.55582076,148.82456140350877,0.0024388419,0.4772007,0.00016545152,0.15515049,0.0055195345,0.017868837,0.033291932,0.8922613615678116,0.8922613615678116,0.5945014365758239,1.0
4530000,0.7396301,7.0,0.48977873,0.586918,125.7012987012987,0.0021836124,0.5159248,0.00016453974,0.15484655,0.0054891715,0.017488154,0.047616553,0.9215037484653295,0.9215037484653295,0.4209632238838822,1.0
4560000,0.77835524,7.0,0.44880736,0.6529009,132.42156862745097,0.0027088686,0.4841289,0.00016366315,0.15455437,0.00545998,0.017327545,0.029686784,0.9139078824684538,0.9139078824684538,0.4603487004966388,1.0
4590000,0.87504286,7.0,0.45429125,0.6440202,162.94871794871796,0.0028262022,0.46860987,0.00016275271,0.15425088,0.005429663,0.019638572,0.043005273,0.8821912324536092,0.8821912324536092,0.6311578357906666,1.0
4620000,0.72413146,7.0,0.46947876,0.59463114,132.43933054393307,0.0021665497,0.5343532,0.0001618578,0.15395255,0.0053998623,0.018428566,0.050363705,0.9156021252274513,0.9156021252274513,0.4779366703109538,1.0
4650000,0.59912467,7.0,0.5210672,0.54923207,97.20845921450152,0.0077846926,0.52006936,0.0001609347,0.15364489,0.005369124,0.0163472,0.022700198,0.9427373465380551,0.9427373465380551,0.33158071698149505,1.0
4680000,0.7324561,7.0,0.5036708,0.54250735,115.96624472573839,0.0024020043,0.56943446,0.00016004515,0.15334836,0.0053395005,0.016236445,0.038292117,0.9348428042829037,0.9348428042829037,0.44605274323839694,1.0
4710000,0.7218069,7.0,0.504664,0.5629291,118.68846153846154,0.0023443373,0.51813823,0.000159164,0.15305465,0.00531016,0.016750086,0.034743473,0.9316641714159898,0.9316641714159898,0.37813768346104626,1.0
4740000,0.8046804,7.0,0.4674269,0.49866474,128.81415929203538,0.0019160061,0.51171035,0.00015823885,0.15274628,0.005279352,0.0142131355,0.0399957,0.9104973776957354,0.9104973776957354,0.4076240908610736,1.0
4770000,0.76351875,7.0,0.4671674,0.48232135,133.40271493212668,0.002163773,0.50272524,0.00015734833,0.1524494,0.0052496972,0.014857388,0.024427498,0.9157432409020158,0.9157432409020158,0.3993157250471078,1.0
4800000,0.80120075,7.0,0.3825988,0.44344914,152.58962264150944,0.001993717,0.50629425,0.00015643293,0.15214428,0.005219215,0.0155995535,0.028129976,0.8898079984262586,0.8898079984262586,0.5155188191123307,1.0
4830000,0.7777622,7.0,0.49477005,0.49452457,106.62666666666667,0.002718826,0.51885676,0.00015554664,0.15184884,0.005189701,0.020023601,0.033860084,0.9438864423309342,0.9438864423309342,0.3654159310794735,1.0
4860000,0.9050181,7.0,0.41771322,0.553197,186.35882352941175,0.024553915,0.50525993,0.00015464851,0.15154947,0.005159793,0.017036181,0.039783265,0.8686012091510223,0.8686012091510223,0.9478222655301745,1.0
4890000,0.85158557,7.0,0.3915431,0.499827,163.90860215053763,0.0020833502,0.49205834,0.0001537362,0.15124537,0.005129413,0.01651462,0.026684418,0.8920089884725197,0.8920089884725197,0.6742064215676494,1.0
4920000,0.99806154,7.0,0.26939085,0.4589852,232.24324324324326,0.001951879,0.4645454,0.00015285528,0.15095173,0.005100079,0.019124663,0.06532128,0.85743946889252,0.85743946889252,0.7276534732235106,1.0
4950000,0.827593,7.0,0.35744888,0.46134707,163.4,0.0023773373,0.4886204,0.00015198541,0.15066178,0.005071112,0.016787868,0.030532248,0.8689295867343947,0.8689295867343947,0.7037858131854814,1.0
4980000,0.8452917,7.0,0.39756584,0.48898262,135.2871287128713,0.0028235952,0.48900938,0.00015105231,0.15035076,0.0050400393,0.01793147,0.04979218,0.897374384252015,0.897374384252015,0.5848306122194664,1.0
5010000,0.80455714,7.0,0.47814113,0.47009337,150.04237288135593,0.001908298,0.5539421,0.00015011683,0.15003893,0.0050088875,0.017131891,0.043818306,0.8897400851329339,0.8897400851329339,0.5493231563716484,1.0
5040000,0.9105663,7.0,0.42406136,0.61657155,163.3658536585366,0.36152536,0.4715522,0.00014925066,0.14975022,0.0049800454,0.059955217,0.06999917,0.8911662758436314,0.8911662758436314,1.748773079527932,1.0
5070000,1.0581759,7.0,0.25661486,0.5219227,340.2098765432099,0.0015875397,0.45960525,0.00014836514,0.14945503,0.0049505574,0.020012349,0.09309035,0.6997075907980339,0.6997075907980339,1.5596581837987598,1.0
5100000,0.8597841,7.0,0.36994374,0.47257927,162.8421052631579,0.0023597945,0.49894997,0.00014743675,0.14914556,0.0049196417,0.015908154,0.048925154,0.8910870952832122,0.8910870952832122,0.579058287034352,1.0
5130000,0.76946175,7.0,0.42286006,0.48491105,154.13100436681222,0.0027067852,0.50418144,0.00014653453,0.14884482,0.004889597,0.015630284,0.030974055,0.8981615357483045,0.8981615357483045,0.5209317243554525,1.0
5160000,0.78362155,7.0,0.43737987,0.49972442,118.09433962264151,0.0023536403,0.4904763,0.0001456732,0.14855771,0.0048609157,0.018569548,0.02959286,0.9315163550950657,0.9315163550950657,0.4179048489291813,1.0
5190000,0.78823274,7.0,0.40795845,0.44786295,138.1727272727273,0.0027564934,0.4925471,0.00014476918,0.14825638,0.004830811,0.021017417,0.06623578,0.9029074040138059,0.9029074040138059,0.5950308805137562,1.0
5220000,0.7595144,7.0,0.3815105,0.45039174,137.25,0.0025332605,0.48794255,0.0001438605,0.14795348,0.004800553,0.016456136,0.03589666,0.9162964458922445,0.9162964458922445,0.4922020048054342,1.0
5250000,0.78783,7.0,0.37129536,0.48588118,160.30693069306932,0.002715755,0.5074616,0.00014294653,0.14764883,0.004770118,0.020185355,0.04051899,0.888064318172746,0.888064318172746,0.644089659763706,1.0
5280000,0.8535203,7.0,0.34890053,0.46042636,179.77058823529413,0.0029813019,0.48029336,0.0001420402,0.14734672,0.004739937,0.017810116,0.03576368,0.8821568908276914,0.8821568908276914,0.6032299322407992,1.0
5310000,0.80975044,7.0,0.33992636,0.73289186,150.26767676767676,0.051977444,0.4501889,0.00014114167,0.1470472,0.0047100154,0.0355195,0.04973544,0.8843477136895136,0.8843477136895136,1.4154788407728758,1.0
5340000,0.7078539,7.0,0.4802072,0.44229937,101.896,0.0023398723,0.48507977,0.00014025239,0.14675076,0.0046804026,0.015878897,0.029074086,0.9379620132173678,0.9379620132173678,0.33065404809376064,1.0
5370000,0.78824586,7.0,0.39412573,0.44903797,155.57603686635946,0.002428307,0.50423604,0.00013933102,0.14644365,0.004649722,0.016213903,0.032909296,0.8919234407005128,0.8919234407005128,0.5781821681979741,1.0
5400000,0.84789205,7.0,0.36647418,0.42893428,154.03488372093022,0.002591708,0.5035887,0.0001384345,0.14614479,0.0046198666,0.019900218,0.04592665,0.8905146053751533,0.8905146053751533,0.5412088785048449,1.0
5430000,0.8207615,7.0,0.33380732,0.46862578,170.66298342541435,0.002504958,0.46751848,0.0001375573,0.1458524,0.0045906557,0.016398676,0.03288413,0.8909679750880498,0.8909679750880498,0.6397748467083393,1.0
5460000,0.906796,7.0,0.30310115,0.44926444,178.69736842105263,0.0025528478,0.5066987,0.00013663806,0.14554599,0.0045600454,0.019661674,0.038582496,0.8515499976774057,0.8515499976774057,0.6743547146519026,1.0
5490000,0.81487375,7.0,0.33033508,0.52371335,208.45505617977528,0.0025215559,0.4987975,0.00013574028,0.14524673,0.0045301495,0.017479613,0.058773547,0.8500437453304502,0.8500437453304502,0.8946673827330497,1.0
5520000,0.7855259,7.0,0.39743102,0.49895543,126.19815668202764,0.002464735,0.5032036,0.00013483177,0.1449439,0.0044998964,0.015978433,0.026464382,0.9176417444277247,0.9176417444277247,0.448846200895453,1.0
5550000,0.83073825,7.0,0.37030965,0.68897086,162.26875,0.04046858,0.4681139,0.00013393813,0.14464602,0.004470137,0.0407418,0.052969154,0.9028778454831129,0.9028778454831129,0.6565486106408548,1.0
5580000,0.76177776,7.0,0.45796412,0.8035776,164.57788944723617,0.09623216,0.50676554,0.00013307574,0.14435855,0.0044414196,0.059825413,0.06771898,0.8797080534294036,0.8797080534294036,1.6756882811333738,1.0
5610000,0.70607615,7.0,0.4361055,0.577547,127.96887159533074,0.0033316275,0.49439985,0.00013215299,0.14405097,0.0044106925,0.015062013,0.033427663,0.91766803204769,0.91766803204769,0.3969516859878404,1.0
5640000,0.78963274,7.0,0.42325157,0.5341257,119.585,0.0026146402,0.47405377,0.00013125151,0.1437505,0.004380673,0.016967341,0.03304346,0.9367574156043632,0.9367574156043632,0.34970860226908657,1.0
5670000,0.78554523,7.0,0.3852615,0.4649878,154.38427947598254,0.0030424858,0.4911308,0.00013034571,0.14344856,0.004350509,0.014572195,0.038093127,0.8829416250852169,0.8829416250852169,0.5314706019905493,1.0
5700000,0.6594531,7.0,0.5045841,0.42874768,118.69372693726937,0.0024532254,0.48622474,0.00012943991,0.14314662,0.004320347,0.012446853,0.022523848,0.9260589708420601,0.9260589708420601,0.3282583515166609,1.0
5730000,0.74336207,7.0,0.47594178,0.44279897,133.40639269406392,0.0028456368,0.49568987,0.00012857128,0.14285707,0.004291422,0.016661996,0.03307508,0.9185986505161486,0.9185986505161486,0.4641830597340125,1.0
5760000,0.65796703,7.0,0.5309338,0.50022554,105.24820143884892,0.0026282417,0.5032958,0.00012766178,0.14255393,0.004261135,0.013211109,0.017615315,0.946630593528276,0.946630593528276,0.2884321742371392,1.0
5790000,0.73295707,7.0,0.51321787,0.5673233,108.8051948051948,0.002445633,0.5066702,0.00012674318,0.14224769,0.0042305454,0.016684765,0.03881186,0.9374870271051778,0.9374870271051778,0.3331120179490689,1.0
5820000,0.78715056,7.0,0.4674184,0.5671591,137.5185185185185,0.0026862791,0.5015521,0.00012585659,0.14195217,0.0042010224,0.01605721,0.023988277,0.9094886856313744,0.9094886856313744,0.45884013414484076,1.0
5850000,0.7545532,7.0,0.4577966,0.5458357,141.71052631578948,0.0031865186,0.46489757,0.00012497083,0.14165692,0.0041715265,0.016033016,0.026573023,0.9081281355191103,0.9081281355191103,0.4773461796742465,1.0
5880000,0.7323725,7.0,0.50573206,0.5039496,110.15686274509804,0.002339019,0.5159133,0.00012407247,0.14135747,0.0041416115,0.014169105,0.022045672,0.9324366504927556,0.9324366504927556,0.32379067345592843,1.0
5910000,0.7361273,7.0,0.45370722,0.43525758,123.7704280155642,0.0022680068,0.48784927,0.00012314305,0.14104766,0.004110662,0.015983155,0.03184499,0.9291287451258555,0.9291287451258555,0.39769228461466216,1.0
5940000,0.74382454,7.0,0.44619915,0.45235062,109.62053571428571,0.0021999464,0.48513454,0.00012223913,0.14074634,0.004080561,0.016518157,0.022890082,0.9330303003906688,0.9330303003906688,0.3527496418314966,1.0
5970000,0.8349979,7.0,0.40502477,0.43499774,160.4830917874396,0.0023800314,0.4732685,0.000121329685,0.14044319,0.0040502762,0.016935784,0.034806095,0.8888393173229348,0.8888393173229348,0.5583593662719704,1.0
6000000,0.7107369,7.0,0.48784533,0.45929512,130.64102564102564,0.0022498926,0.48488945,0.000120449484,0.14014982,0.0040209657,0.018775303,0.034186568,0.9116271948091156,0.9116271948091156,0.4944640231010929,1.0
6030000,0.69071734,7.0,0.5105098,0.48455244,114.25,0.0024203719,0.48756492,0.00011955155,0.1398505,0.0039910646,0.01751852,0.033931013,0.9373531219607685,0.9373531219607685,0.38010274909538566,1.0
6060000,0.8136724,7.0,0.42392862,0.5696915,158.15897435897435,0.0053003184,0.4733991,0.00011862131,0.1395404,0.0039600874,0.01895565,0.05189064,0.9052119951695203,0.9052119951695203,0.705886942546349,1.0
6090000,0.66004705,7.0,0.48258212,0.5563348,112.24163568773234,0.0031153292,0.52021974,0.00011772354,0.13924114,0.0039301915,0.017344689,0.017876577,0.9318788872410854,0.9318788872410854,0.46763222879833644,1.0
6120000,0.6116048,7.0,0.51749355,0.48051572,105.33904109589041,0.0024862073,0.49516362,0.00011682722,0.13894239,0.0039003443,0.012369005,0.018983502,0.9387898614460771,0.9387898614460771,0.3015043959273937,1.0
6150000,0.7758305,7.0,0.3813574,0.49350968,132.15254237288136,0.0027236396,0.46645674,0.00011591998,0.13863997,0.003870133,0.017036654,0.046714757,0.9186033290293482,0.9186033290293482,0.44656259420638283,1.0
6180000,0.6609198,7.0,0.477361,0.56238717,138.31048387096774,0.0024490985,0.44903234,0.0001150328,0.13834424,0.0038405897,0.016044315,0.037258502,0.9115788202513667,0.9115788202513667,0.4581514007320591,1.0
6210000,0.61107445,7.0,0.5244085,0.5027258,102.6554054054054,0.0019412034,0.4762146,0.00011414768,0.13804922,0.0038111156,0.0140643325,0.03481866,0.9377167251363449,0.9377167251363449,0.2964404445394666,1.0
6240000,0.72994226,7.0,0.45182025,0.47276393,131.62272727272727,0.0018860232,0.4720602,0.000113235525,0.13774516,0.0037807412,0.01605059,0.043160293,0.929510358955946,0.929510358955946,0.4066816707485699,1.0
6270000,0.6400866,7.0,0.498372,0.49370778,107.48797250859107,0.0022489277,0.50131583,0.0001123418,0.13744725,0.0037509792,0.0137339085,0.030978369,0.9260493089669737,0.9260493089669737,0.3721599111718864,1.0
6300000,0.5346878,7.0,0.55336523,0.49821857,89.62857142857143,0.0040488904,0.5638204,0.000111430825,0.13714358,0.0037206442,0.015830792,0.027741931,0.9516479364463262,0.9516479364463262,0.3203586385127098,1.0
6330000,0.7517086,8.0,0.48156497,0.5030345,89.62962962962963,0.0022627926,0.53034276,0.00011055556,0.13685182,0.0036914977,0.018489717,0.037565194,0.9532524432407485,0.9532524432407485,0.3140614147981008,1.0
6360000,1.0334878,8.0,0.14018942,0.4959099,489.01612903225805,0.0018588669,0.4083705,0.00010962518,0.13654171,0.0036605163,0.020802565,0.04561207,0.5764549893016616,0.5764549893016616,2.302240114659071,1.0
6390000,1.0243143,8.0,0.2064754,0.7385199,324.3258426966292,0.016174378,0.4363143,0.00010873818,0.13624604,0.003630979,0.038079232,0.07259256,0.7571118221247709,0.7571118221247709,1.5322130676559222,1.0
6420000,1.0581508,8.0,0.14688462,0.6283057,421.2121212121212,0.0050364416,0.40246427,0.000107839136,0.13594636,0.0036010407,0.020361809,0.045073092,0.6432477497676415,0.6432477497676415,2.785849974893812,1.0
6450000,0.9954488,8.0,0.184049,0.48027667,431.0,0.002376457,0.4079068,0.000106929816,0.13564326,0.0035707601,0.017441474,0.04694822,0.640712489001453,0.640712489001453,1.531458095018752,1.0
6480000,1.0101026,8.0,0.2253089,0.45523927,316.8144329896907,0.0025257333,0.43210754,0.00010603191,0.13534394,0.00354086,0.016329173,0.039594334,0.7665580541536372,0.7665580541536372,1.1095493439564943,1.0
6510000,0.90669817,8.0,0.31061867,0.4352217,207.62589928057554,0.0025715625,0.44814602,0.00010514058,0.13504682,0.0035111792,0.015112465,0.03508709,0.8445537896762634,0.8445537896762634,0.7330566369832076,1.0
6540000,0.9285569,8.0,0.3516587,0.41220564,234.05263157894737,0.0068640905,0.4439258,0.000104231505,0.13474382,0.003480907,0.015353376,0.035393097,0.8550620090591815,0.8550620090591815,0.916766203109666,1.0
6570000,1.0067663,8.0,0.24358262,0.386488,318.46938775510205,0.0021107679,0.41262278,0.00010331423,0.13443807,0.0034503615,0.015163371,0.028557986,0.7583239511586726,0.7583239511586726,0.9854683062294498,1.0
6600000,1.0089245,8.0,0.2476781,0.41421717,268.5652173913044,0.0024551558,0.42440033,0.000102439306,0.1341464,0.003421226,0.018352106,0.055083066,0.7975020785039911,0.7975020785039911,1.0313725209465094,1.0
6630000,0.90585244,8.0,0.32544243,0.41777942,211.4189189189189,0.0030944198,0.43601045,0.000101530175,0.13384338,0.0033909525,0.014634422,0.028581671,0.8600824287010206,0.8600824287010206,0.6588140805440678,1.0
